Structure_ID,Latitude,Longitude,HWB_Class,Year_Built,Design_Era,Sa_1s_g,Observed_DS,Obs_Repair_Category,RF_DS,RF_Repair_Category,RF_Repair_Action,RF_Priority,MLP_DS,MLP_Repair_Category,MLP_Repair_Action,MLP_Priority,RF_Correct,MLP_Correct
53 1749,34.155,-118.255,HWB3,1968,conventional,0.2682,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1748,34.155,-118.2566667,HWB5,1968,conventional,0.2682,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1746,34.155,-118.2633333,HWB5,1967,conventional,0.3072,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1744,34.15333333,-118.27,HWB1,1968,conventional,0.3072,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1741,33.815,-118.2883333,HWB7,1962,conventional,0.094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1738,34.58666667,-118.1316667,HWB5,1966,conventional,0.1413,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1764,34.04,-118.08,HWB5,1967,conventional,0.1411,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1145,34.16166667,-118.4666667,HWB3,1958,conventional,0.6947,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1144,33.86,-118.2883333,HWB28,1962,conventional,0.1171,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1142,33.86,-118.285,HWB3,1961,conventional,0.1171,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1141,33.85666667,-118.2816667,HWB5,1961,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1140,33.85666667,-118.2816667,HWB5,1961,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1139,33.85666667,-118.2816667,HWB3,1961,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1138,33.85833333,-118.2816667,HWB3,1961,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1137,33.85833333,-118.285,HWB5,1961,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1135,33.855,-118.2783333,HWB3,1961,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1116,34.22666667,-118.3733333,HWB28,1961,conventional,0.3701,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1114,34.22333333,-118.365,HWB5,1961,conventional,0.3849,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1113,34.21833333,-118.3533333,HWB3,1960,conventional,0.2266,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1112,34.21166667,-118.3466667,HWB5,1960,conventional,0.2266,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1442,34.14833333,-118.6966667,HWB7,1962,conventional,0.3636,moderate,Needs Repair,none,Safe,No action needed,0,none,Safe,No action needed,0,0,0
53 1110,34.2,-118.335,HWB5,1960,conventional,0.316,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1109,34.195,-118.3266667,HWB5,1960,conventional,0.316,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1108,34.14,-118.25,HWB3,1957,conventional,0.2923,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1107,34.14,-118.2666667,HWB15,1957,conventional,0.3398,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1106,34.14,-118.2666667,HWB3,1957,conventional,0.3398,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1104,34.16666667,-118.4916667,HWB3,1958,conventional,0.5596,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1103,34.165,-118.4733333,HWB3,1958,conventional,0.6947,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1102,34.16,-118.4633333,HWB3,1959,conventional,0.6947,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1101,34.05666667,-118.4516667,HWB5,1957,conventional,0.3684,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1100,34.05666667,-118.4516667,HWB5,1957,conventional,0.3684,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1099,34.055,-118.4516667,HWB3,1957,conventional,0.3684,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1098,34.05333333,-118.4516667,HWB10,1957,conventional,0.3684,none,Safe,none,Safe,No action needed,0,moderate,Needs Repair,Plan repair — 6 months,2,1,0
53 1096,34.11833333,-118.2683333,HWB28,1956,conventional,0.3514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1089,34.18666667,-118.315,HWB5,1960,conventional,0.3072,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1111,34.20666667,-118.34,HWB3,1960,conventional,0.316,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1196,33.80666667,-118.1416667,HWB3,1964,conventional,0.0953,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1195,33.80166667,-118.1333333,HWB7,1963,conventional,0.1254,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1194,33.80166667,-118.125,HWB5,1963,conventional,0.1254,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1193,33.80166667,-118.1216667,HWB5,1963,conventional,0.1316,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1191,33.80166667,-118.115,HWB5,1963,conventional,0.1316,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1179,33.86,-118.2983333,HWB3,1962,conventional,0.1161,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1177,33.86833333,-118.3333333,HWB3,1962,conventional,0.133,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1176,33.865,-118.3283333,HWB3,1962,conventional,0.133,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1175,33.86333333,-118.325,HWB5,1962,conventional,0.133,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1174,33.86,-118.3166667,HWB5,1962,conventional,0.1214,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1173,34.15,-118.2783333,HWB1,1967,conventional,0.3342,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1172,33.86,-118.3083333,HWB5,1962,conventional,0.1161,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1171,33.83333333,-118.2533333,HWB3,1961,conventional,0.1272,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1146,34.16166667,-118.4666667,HWB3,1958,conventional,0.6947,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1168,33.82666667,-118.2266667,HWB1,1962,conventional,0.1313,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1167,33.82666667,-118.2416667,HWB3,1962,conventional,0.1272,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1166,33.82666667,-118.245,HWB1,1962,conventional,0.1272,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1165,33.82666667,-118.2166667,HWB7,1961,conventional,0.1277,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1164,33.84,-118.2633333,HWB3,1961,conventional,0.1049,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1160,34.16333333,-118.47,HWB15,1958,conventional,0.6947,none,Safe,none,Safe,No action needed,0,moderate,Needs Repair,Plan repair — 6 months,2,1,0
53 1159,34.16333333,-118.4683333,HWB3,1958,conventional,0.6947,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1155,34.045,-118.1683333,HWB3,1960,conventional,0.1796,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1154,34.04,-118.1683333,HWB28,1960,conventional,0.1854,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1153,34.03833333,-118.17,HWB3,1960,conventional,0.1854,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1152,34.03333333,-118.17,HWB15,1960,conventional,0.1854,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1151,34.02333333,-118.17,HWB28,1960,conventional,0.1674,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1150,34.02333333,-118.1733333,HWB5,1960,conventional,0.1674,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1147,34.16333333,-118.4683333,HWB3,1958,conventional,0.6947,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1169,33.82666667,-118.2216667,HWB5,1961,conventional,0.1277,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1051,33.90833333,-118.0683333,HWB5,1954,conventional,0.153,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1050,33.91333333,-118.075,HWB5,1954,conventional,0.1514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1049,33.91666667,-118.0783333,HWB5,1954,conventional,0.1514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1048,33.95333333,-118.105,HWB3,1953,conventional,0.1245,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1045,33.85666667,-118.2833333,HWB5,1961,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1044,34.01666667,-118.1733333,HWB7,1955,conventional,0.1674,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1042,34.07166667,-118.4666667,HWB5,1956,conventional,0.3627,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1041,34.07166667,-118.4666667,HWB3,1956,conventional,0.3627,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1040,34.115,-118.2416667,HWB5,1958,conventional,0.3039,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1039,34.11166667,-118.245,HWB3,1958,conventional,0.3039,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1034,33.87333333,-118.29,HWB3,1955,conventional,0.1171,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1032,34.065,-118.0083333,HWB3,1956,conventional,0.1277,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1031,34.065,-118.01,HWB3,1956,conventional,0.1349,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1086,34.17833333,-118.3083333,HWB15,1959,conventional,0.2651,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1029,34.06833333,-118.03,HWB3,1956,conventional,0.1448,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1022,34.07166667,-118.0516667,HWB28,1956,conventional,0.1549,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1021,34.07166667,-118.055,HWB3,1956,conventional,0.1549,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1015,33.89833333,-118.055,HWB28,1955,conventional,0.1426,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1013,34.33333333,-118.505,HWB3,1955,conventional,1.172,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1012,34.32333333,-118.4966667,HWB3,1970,conventional,1.261,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1011,34.32333333,-118.495,HWB6,1955,conventional,1.261,none,Safe,none,Safe,No action needed,0,slight,Needs Repair,Schedule inspection,1,1,0
53 1010,34.02666667,-118.275,HWB7,1956,conventional,0.211,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1008,33.99833333,-118.1766667,HWB5,1957,conventional,0.192,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1005,34.51,-118.1116667,HWB28,1965,conventional,0.08,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1004,34.50833333,-118.1133333,HWB5,1965,conventional,0.1491,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0997,33.84166667,-118.1416667,HWB5,1952,conventional,0.139,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0996,34.33666667,-118.51,HWB6,1955,conventional,1.158,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0986,34.10833333,-118.1833333,HWB3,1940,conventional,0.1516,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1030,34.06833333,-118.02,HWB3,1956,conventional,0.1349,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1085,34.175,-118.3066667,HWB1,1959,conventional,0.3258,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1084,34.10666667,-118.2533333,HWB3,1961,conventional,0.2652,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1083,33.94333333,-118.0966667,HWB7,1965,conventional,0.1245,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1082,34.17166667,-118.3016667,HWB28,1957,conventional,0.3258,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1081,34.16833333,-118.2983333,HWB5,1957,conventional,0.3258,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1079,34.165,-118.295,HWB28,1957,conventional,0.3258,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1077,34.16166667,-118.2916667,HWB15,1957,conventional,0.3258,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1075,34.155,-118.2866667,HWB1,1957,conventional,0.3342,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1074,34.15333333,-118.2816667,HWB28,1967,conventional,0.3342,none,Safe,none,Safe,No action needed,0,slight,Needs Repair,Schedule inspection,1,1,0
53 1073,34.14,-118.2766667,HWB5,1957,conventional,0.3464,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1072,34.14,-118.28,HWB3,1957,conventional,0.3464,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1070,34.12,-118.27,HWB3,1956,conventional,0.3514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1069,34.11166667,-118.265,HWB7,1928,conventional,0.3514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1052,34.17166667,-118.5,HWB7,1958,conventional,0.5596,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1066,34.16333333,-118.6233333,HWB3,1957,conventional,0.5329,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1065,34.17,-118.6116667,HWB3,1956,conventional,0.5329,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1064,34.17,-118.605,HWB3,1956,conventional,0.5386,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1063,34.17,-118.5966667,HWB3,1957,conventional,0.5386,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1062,34.17,-118.5883333,HWB6,1957,conventional,0.5169,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1061,34.17333333,-118.5716667,HWB5,1959,conventional,0.5572,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1060,34.175,-118.5616667,HWB4,1959,conventional,0.5572,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1059,34.175,-118.5533333,HWB5,1959,conventional,0.5777,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1058,34.175,-118.545,HWB5,1959,conventional,0.5777,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1057,34.17333333,-118.5366667,HWB3,1959,conventional,0.5731,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1056,34.17166667,-118.5316667,HWB3,1959,conventional,0.5731,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1055,34.17333333,-118.525,HWB3,1959,conventional,0.5731,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1054,34.17333333,-118.5166667,HWB3,1959,conventional,0.549,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1053,34.17333333,-118.5083333,HWB5,1958,conventional,0.5596,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1067,34.15833333,-118.6383333,HWB5,1957,conventional,0.4452,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1379,34.075,-118.2183333,HWB15,1960,conventional,0.2152,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1376,34.155,-118.445,HWB15,1959,conventional,0.7164,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1368,34.20166667,-118.3366667,HWB3,1960,conventional,0.316,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1367,34.03333333,-118.2183333,HWB3,1960,conventional,0.1915,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1366,34.03333333,-118.2183333,HWB5,1960,conventional,0.1915,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1364,34.02666667,-118.2083333,HWB5,1960,conventional,0.1958,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1363,33.88666667,-118.0333333,HWB7,1959,conventional,0.1291,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1360,34.06666667,-118.2166667,HWB3,1960,conventional,0.2259,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1357,34.03666667,-118.2183333,HWB5,1960,conventional,0.1915,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1356,34.03666667,-118.2183333,HWB3,1960,conventional,0.1915,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1347,33.99666667,-118.4016667,HWB3,1960,conventional,0.3123,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1341,33.87166667,-118.3116667,HWB3,1958,conventional,0.1214,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1335,33.875,-118.0816667,HWB28,1968,conventional,0.142,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1197,33.80833333,-118.15,HWB5,1964,conventional,0.0953,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1328,34.05666667,-118.2116667,HWB1,1959,conventional,0.2093,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1327,34.19666667,-118.215,HWB3,1960,conventional,0.0661,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1324,33.875,-118.09,HWB5,1968,conventional,0.142,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1319,34.03833333,-118.2716667,HWB3,1959,conventional,0.2158,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1318,34.03666667,-118.2716667,HWB3,1959,conventional,0.2158,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 1306,34.16666667,-118.49,HWB5,1958,conventional,0.6134,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
